subject,pred,gold,correct
college_mathematics,N/A,D,0
college_mathematics,D,D,1
college_mathematics,D,A,0
college_mathematics,D,C,0
college_mathematics,A,D,0
college_mathematics,C,C,1
college_mathematics,D,C,0
college_mathematics,D,C,0
college_mathematics,C,A,0
college_mathematics,D,D,1
college_mathematics,B,B,1
college_mathematics,D,A,0
college_mathematics,A,B,0
college_mathematics,C,D,0
college_mathematics,D,D,1
college_mathematics,D,B,0
college_mathematics,C,C,1
college_mathematics,D,D,1
college_mathematics,C,A,0
college_mathematics,D,D,1
college_mathematics,N/A,D,0
college_mathematics,D,B,0
college_mathematics,D,A,0
college_mathematics,A,B,0
college_mathematics,D,D,1
college_mathematics,C,D,0
college_mathematics,C,A,0
college_mathematics,D,A,0
college_mathematics,A,B,0
college_mathematics,C,C,1
college_mathematics,B,B,1
college_mathematics,B,B,1
college_mathematics,C,C,1
college_mathematics,D,D,1
college_mathematics,C,D,0
college_mathematics,N/A,A,0
college_mathematics,A,A,1
college_mathematics,N/A,A,0
college_mathematics,D,C,0
college_mathematics,D,B,0
college_mathematics,D,D,1
college_mathematics,C,D,0
college_mathematics,C,A,0
college_mathematics,D,D,1
college_mathematics,A,A,1
college_mathematics,D,B,0
college_mathematics,C,B,0
college_mathematics,C,C,1
college_mathematics,D,D,1
college_mathematics,D,A,0
college_mathematics,B,B,1
college_mathematics,C,C,1
college_mathematics,C,C,1
college_mathematics,A,A,1
college_mathematics,C,D,0
college_mathematics,N/A,B,0
college_mathematics,D,D,1
college_mathematics,D,C,0
college_mathematics,C,A,0
college_mathematics,A,B,0
college_mathematics,A,A,1
college_mathematics,D,A,0
college_mathematics,D,D,1
college_mathematics,A,B,0
college_mathematics,A,D,0
college_mathematics,D,C,0
college_mathematics,C,D,0
college_mathematics,C,A,0
college_mathematics,D,A,0
college_mathematics,D,D,1
college_mathematics,D,D,1
college_mathematics,D,D,1
college_mathematics,C,D,0
college_mathematics,D,C,0
college_mathematics,D,D,1
college_mathematics,C,D,0
college_mathematics,C,C,1
college_mathematics,B,B,1
college_mathematics,C,B,0
college_mathematics,A,C,0
college_mathematics,C,B,0
college_mathematics,N/A,B,0
college_mathematics,D,C,0
college_mathematics,C,C,1
college_mathematics,B,B,1
college_mathematics,D,A,0
college_mathematics,C,C,1
college_mathematics,D,C,0
college_mathematics,D,C,0
college_mathematics,N/A,B,0
college_mathematics,D,C,0
college_mathematics,N/A,C,0
college_mathematics,D,B,0
college_mathematics,D,D,1
college_mathematics,C,D,0
college_mathematics,D,C,0
college_mathematics,A,C,0
college_mathematics,N/A,D,0
college_mathematics,N/A,A,0
college_medicine,B,B,1
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,N/A,A,0
college_medicine,D,D,1
college_medicine,A,A,1
college_medicine,C,C,1
college_medicine,A,A,1
college_medicine,A,A,1
college_medicine,A,C,0
college_medicine,B,A,0
college_medicine,D,D,1
college_medicine,D,B,0
college_medicine,A,B,0
college_medicine,C,B,0
college_medicine,C,C,1
college_medicine,B,B,1
college_medicine,C,B,0
college_medicine,B,B,1
college_medicine,C,C,1
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,A,A,1
college_medicine,B,B,1
college_medicine,A,C,0
college_medicine,N/A,C,0
college_medicine,D,D,1
college_medicine,B,A,0
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,B,B,1
college_medicine,C,C,1
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,A,B,0
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,A,A,1
college_medicine,A,C,0
college_medicine,D,A,0
college_medicine,D,D,1
college_medicine,C,C,1
college_medicine,D,C,0
college_medicine,C,D,0
college_medicine,B,C,0
college_medicine,A,A,1
college_medicine,B,B,1
college_medicine,C,C,1
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,N/A,C,0
college_medicine,C,C,1
college_medicine,D,B,0
college_medicine,B,B,1
college_medicine,B,B,1
college_medicine,A,A,1
college_medicine,C,C,1
college_medicine,C,C,1
college_medicine,C,C,1
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,D,C,0
college_medicine,A,D,0
college_medicine,D,D,1
college_medicine,B,B,1
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,D,C,0
college_medicine,A,C,0
college_medicine,A,D,0
college_medicine,D,A,0
college_medicine,C,C,1
college_medicine,A,A,1
college_medicine,C,C,1
college_medicine,A,C,0
college_medicine,A,A,1
college_medicine,A,D,0
college_medicine,C,C,1
college_medicine,D,B,0
college_medicine,A,A,1
college_medicine,A,A,1
college_medicine,B,B,1
college_medicine,C,D,0
college_medicine,A,A,1
college_medicine,B,C,0
college_medicine,D,D,1
college_medicine,A,B,0
college_medicine,A,A,1
college_medicine,D,D,1
college_medicine,A,A,1
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,B,C,0
college_medicine,D,A,0
college_medicine,B,D,0
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,A,D,0
college_medicine,C,B,0
college_medicine,D,D,1
college_medicine,C,C,1
college_medicine,A,A,1
college_medicine,A,A,1
college_medicine,B,D,0
college_medicine,C,C,1
college_medicine,D,D,1
college_medicine,D,D,1
college_medicine,B,A,0
college_medicine,B,C,0
college_medicine,A,A,1
college_medicine,D,D,1
college_medicine,C,C,1
college_medicine,B,B,1
college_medicine,C,A,0
college_medicine,D,D,1
college_medicine,A,A,1
college_medicine,C,B,0
college_medicine,C,C,1
college_medicine,B,B,1
college_medicine,D,B,0
college_medicine,B,B,1
college_medicine,A,A,1
college_medicine,A,C,0
college_medicine,C,C,1
college_medicine,C,B,0
college_medicine,D,D,1
college_medicine,D,B,0
college_medicine,C,D,0
college_medicine,D,D,1
college_medicine,A,A,1
college_medicine,D,D,1
college_medicine,C,A,0
college_medicine,C,C,1
college_medicine,C,B,0
college_medicine,B,B,1
college_medicine,D,C,0
college_medicine,A,A,1
college_medicine,C,C,1
college_medicine,A,A,1
college_medicine,C,C,1
college_medicine,B,B,1
college_medicine,D,D,1
college_medicine,C,B,0
college_medicine,A,D,0
college_medicine,A,A,1
college_medicine,B,B,1
college_medicine,C,C,1
college_medicine,B,D,0
college_medicine,A,A,1
college_medicine,C,C,1
college_medicine,D,D,1
college_medicine,B,B,1
college_medicine,B,B,1
college_medicine,D,A,0
college_medicine,D,C,0
college_medicine,C,C,1
college_medicine,A,D,0
college_medicine,N/A,C,0
college_medicine,B,D,0
college_medicine,D,D,1
college_medicine,B,D,0
college_medicine,A,B,0
college_medicine,A,B,0
college_medicine,D,D,1
college_medicine,A,A,1
college_medicine,C,A,0
college_medicine,A,D,0
college_medicine,C,C,1
college_medicine,B,B,1
college_physics,D,B,0
college_physics,A,C,0
college_physics,A,C,0
college_physics,A,A,1
college_physics,A,B,0
college_physics,D,C,0
college_physics,B,D,0
college_physics,C,A,0
college_physics,A,A,1
college_physics,B,D,0
college_physics,D,D,1
college_physics,C,D,0
college_physics,D,D,1
college_physics,B,B,1
college_physics,A,A,1
college_physics,D,D,1
college_physics,A,B,0
college_physics,B,A,0
college_physics,C,B,0
college_physics,C,A,0
college_physics,C,C,1
college_physics,B,D,0
college_physics,D,B,0
college_physics,C,C,1
college_physics,B,B,1
college_physics,A,D,0
college_physics,C,A,0
college_physics,D,B,0
college_physics,C,B,0
college_physics,C,D,0
college_physics,D,D,1
college_physics,D,D,1
college_physics,C,B,0
college_physics,B,D,0
college_physics,C,D,0
college_physics,B,D,0
college_physics,D,D,1
college_physics,A,A,1
college_physics,B,C,0
college_physics,D,D,1
college_physics,D,D,1
college_physics,A,B,0
college_physics,D,C,0
college_physics,D,B,0
college_physics,D,B,0
college_physics,C,B,0
college_physics,C,C,1
college_physics,C,D,0
college_physics,D,D,1
college_physics,C,D,0
college_physics,C,B,0
college_physics,A,A,1
college_physics,A,A,1
college_physics,C,D,0
college_physics,C,C,1
college_physics,B,D,0
college_physics,N/A,C,0
college_physics,D,D,1
college_physics,C,D,0
college_physics,A,C,0
college_physics,D,D,1
college_physics,A,A,1
college_physics,B,D,0
college_physics,C,D,0
college_physics,B,A,0
college_physics,C,D,0
college_physics,D,B,0
college_physics,D,A,0
college_physics,D,A,0
college_physics,A,A,1
college_physics,D,D,1
college_physics,D,C,0
college_physics,N/A,C,0
college_physics,C,B,0
college_physics,C,C,1
college_physics,C,C,1
college_physics,N/A,C,0
college_physics,D,D,1
college_physics,C,D,0
college_physics,C,C,1
college_physics,D,A,0
college_physics,A,B,0
college_physics,C,A,0
college_physics,D,D,1
college_physics,B,A,0
college_physics,D,D,1
college_physics,D,D,1
college_physics,C,D,0
college_physics,B,D,0
college_physics,B,A,0
college_physics,D,B,0
college_physics,B,C,0
college_physics,N/A,A,0
college_physics,D,C,0
college_physics,A,C,0
college_physics,A,D,0
college_physics,D,C,0
college_physics,A,C,0
college_physics,B,A,0
college_physics,D,B,0
college_physics,C,A,0
college_physics,D,D,1
computer_security,C,C,1
computer_security,C,A,0
computer_security,C,C,1
computer_security,A,A,1
computer_security,D,A,0
computer_security,B,B,1
computer_security,C,A,0
computer_security,A,A,1
computer_security,A,A,1
computer_security,B,B,1
computer_security,A,D,0
computer_security,C,C,1
computer_security,C,C,1
computer_security,D,B,0
computer_security,C,C,1
computer_security,B,B,1
computer_security,A,B,0
computer_security,A,A,1
computer_security,D,A,0
computer_security,D,D,1
computer_security,A,D,0
computer_security,D,C,0
computer_security,C,D,0
computer_security,C,C,1
computer_security,A,A,1
computer_security,C,C,1
computer_security,C,B,0
computer_security,B,B,1
computer_security,C,C,1
computer_security,A,A,1
computer_security,D,D,1
computer_security,D,D,1
computer_security,C,C,1
computer_security,C,C,1
computer_security,D,D,1
computer_security,B,C,0
computer_security,C,C,1
computer_security,D,D,1
computer_security,B,A,0
computer_security,C,C,1
computer_security,B,B,1
computer_security,B,B,1
computer_security,B,B,1
computer_security,D,D,1
computer_security,C,A,0
computer_security,D,D,1
computer_security,B,B,1
computer_security,D,C,0
computer_security,A,A,1
computer_security,C,C,1
computer_security,C,C,1
computer_security,A,B,0
computer_security,A,A,1
computer_security,B,B,1
computer_security,B,A,0
computer_security,B,B,1
computer_security,A,A,1
computer_security,D,B,0
computer_security,B,B,1
computer_security,D,D,1
computer_security,A,A,1
computer_security,A,A,1
computer_security,A,C,0
computer_security,D,D,1
computer_security,D,D,1
computer_security,A,C,0
computer_security,B,B,1
computer_security,A,A,1
computer_security,B,B,1
computer_security,A,B,0
computer_security,C,A,0
computer_security,B,B,1
computer_security,C,C,1
computer_security,A,A,1
computer_security,B,B,1
computer_security,A,A,1
computer_security,D,D,1
computer_security,C,C,1
computer_security,B,D,0
computer_security,C,C,1
computer_security,D,D,1
computer_security,D,C,0
computer_security,A,A,1
computer_security,C,C,1
computer_security,C,C,1
computer_security,A,A,1
computer_security,C,C,1
computer_security,A,A,1
computer_security,B,D,0
computer_security,A,A,1
computer_security,C,C,1
computer_security,A,C,0
computer_security,B,B,1
computer_security,A,D,0
computer_security,C,B,0
computer_security,B,A,0
computer_security,A,A,1
computer_security,C,C,1
computer_security,C,C,1
computer_security,D,B,0
conceptual_physics,A,A,1
conceptual_physics,B,B,1
conceptual_physics,A,B,0
conceptual_physics,A,B,0
conceptual_physics,A,A,1
conceptual_physics,D,D,1
conceptual_physics,D,D,1
conceptual_physics,C,A,0
conceptual_physics,B,B,1
conceptual_physics,D,D,1
conceptual_physics,A,B,0
conceptual_physics,C,C,1
conceptual_physics,D,B,0
conceptual_physics,A,A,1
conceptual_physics,C,B,0
conceptual_physics,A,A,1
conceptual_physics,A,A,1
conceptual_physics,B,B,1
conceptual_physics,D,D,1
conceptual_physics,A,A,1
conceptual_physics,D,A,0
conceptual_physics,B,C,0
conceptual_physics,A,D,0
conceptual_physics,B,C,0
conceptual_physics,B,C,0
conceptual_physics,B,A,0
conceptual_physics,C,D,0
conceptual_physics,A,A,1
conceptual_physics,C,C,1
conceptual_physics,C,C,1
conceptual_physics,A,B,0
conceptual_physics,D,D,1
conceptual_physics,C,C,1
conceptual_physics,D,D,1
conceptual_physics,D,D,1
conceptual_physics,A,A,1
conceptual_physics,C,A,0
conceptual_physics,C,C,1
conceptual_physics,D,D,1
conceptual_physics,A,A,1
conceptual_physics,A,C,0
conceptual_physics,D,D,1
conceptual_physics,B,B,1
conceptual_physics,A,C,0
conceptual_physics,A,D,0
conceptual_physics,A,A,1
conceptual_physics,B,C,0
conceptual_physics,C,B,0
conceptual_physics,A,A,1
conceptual_physics,C,A,0
conceptual_physics,C,A,0
conceptual_physics,A,A,1
conceptual_physics,C,A,0
conceptual_physics,B,B,1
conceptual_physics,B,D,0
conceptual_physics,D,D,1
conceptual_physics,C,C,1
conceptual_physics,B,B,1
conceptual_physics,D,D,1
conceptual_physics,C,C,1
conceptual_physics,C,C,1
conceptual_physics,B,C,0
conceptual_physics,C,C,1
conceptual_physics,D,D,1
conceptual_physics,B,B,1
conceptual_physics,A,C,0
conceptual_physics,B,B,1
conceptual_physics,D,D,1
conceptual_physics,A,A,1
conceptual_physics,C,C,1
conceptual_physics,C,A,0
conceptual_physics,B,A,0
conceptual_physics,D,C,0
conceptual_physics,D,C,0
conceptual_physics,B,B,1
conceptual_physics,D,D,1
conceptual_physics,A,B,0
conceptual_physics,B,A,0
conceptual_physics,D,B,0
conceptual_physics,D,A,0
conceptual_physics,C,C,1
conceptual_physics,D,B,0
conceptual_physics,B,A,0
conceptual_physics,A,A,1
conceptual_physics,D,D,1
conceptual_physics,A,A,1
conceptual_physics,B,C,0
conceptual_physics,B,C,0
conceptual_physics,A,A,1
conceptual_physics,C,C,1
conceptual_physics,C,B,0
conceptual_physics,A,B,0
conceptual_physics,B,B,1
conceptual_physics,A,A,1
conceptual_physics,B,C,0
conceptual_physics,D,B,0
conceptual_physics,A,A,1
conceptual_physics,A,A,1
conceptual_physics,B,A,0
conceptual_physics,A,A,1
conceptual_physics,C,C,1
conceptual_physics,A,B,0
conceptual_physics,D,D,1
conceptual_physics,C,B,0
conceptual_physics,A,A,1
conceptual_physics,C,A,0
conceptual_physics,C,D,0
conceptual_physics,D,B,0
conceptual_physics,C,C,1
conceptual_physics,B,A,0
conceptual_physics,C,C,1
conceptual_physics,A,A,1
conceptual_physics,C,A,0
conceptual_physics,B,B,1
conceptual_physics,B,B,1
conceptual_physics,A,A,1
conceptual_physics,B,B,1
conceptual_physics,C,C,1
conceptual_physics,A,B,0
conceptual_physics,C,C,1
conceptual_physics,B,B,1
conceptual_physics,C,D,0
conceptual_physics,B,B,1
conceptual_physics,C,C,1
conceptual_physics,B,B,1
conceptual_physics,D,D,1
conceptual_physics,D,C,0
conceptual_physics,A,A,1
conceptual_physics,C,B,0
conceptual_physics,A,C,0
conceptual_physics,A,A,1
conceptual_physics,D,D,1
conceptual_physics,B,B,1
conceptual_physics,C,C,1
conceptual_physics,C,B,0
conceptual_physics,A,A,1
conceptual_physics,A,A,1
conceptual_physics,D,B,0
conceptual_physics,D,D,1
conceptual_physics,A,B,0
conceptual_physics,A,A,1
conceptual_physics,B,C,0
conceptual_physics,A,A,1
conceptual_physics,A,D,0
conceptual_physics,D,D,1
conceptual_physics,C,C,1
conceptual_physics,D,B,0
conceptual_physics,A,B,0
conceptual_physics,B,B,1
conceptual_physics,A,D,0
conceptual_physics,A,A,1
conceptual_physics,A,A,1
conceptual_physics,C,B,0
conceptual_physics,B,D,0
conceptual_physics,B,B,1
conceptual_physics,A,D,0
conceptual_physics,A,A,1
conceptual_physics,C,A,0
conceptual_physics,D,C,0
conceptual_physics,B,B,1
conceptual_physics,C,B,0
conceptual_physics,A,A,1
conceptual_physics,N/A,B,0
conceptual_physics,B,B,1
conceptual_physics,D,D,1
conceptual_physics,C,C,1
conceptual_physics,C,B,0
conceptual_physics,C,D,0
conceptual_physics,D,D,1
conceptual_physics,C,C,1
conceptual_physics,C,A,0
conceptual_physics,D,B,0
conceptual_physics,B,B,1
conceptual_physics,C,B,0
conceptual_physics,A,A,1
conceptual_physics,A,A,1
conceptual_physics,D,D,1
conceptual_physics,A,D,0
conceptual_physics,N/A,D,0
conceptual_physics,C,D,0
conceptual_physics,D,D,1
conceptual_physics,C,D,0
conceptual_physics,B,B,1
conceptual_physics,C,B,0
conceptual_physics,B,B,1
conceptual_physics,C,A,0
conceptual_physics,D,A,0
conceptual_physics,B,B,1
conceptual_physics,C,C,1
conceptual_physics,A,A,1
conceptual_physics,B,B,1
conceptual_physics,D,A,0
conceptual_physics,A,A,1
conceptual_physics,D,D,1
conceptual_physics,D,D,1
conceptual_physics,B,B,1
conceptual_physics,A,B,0
conceptual_physics,D,D,1
conceptual_physics,C,B,0
conceptual_physics,A,B,0
conceptual_physics,B,B,1
conceptual_physics,B,B,1
conceptual_physics,A,A,1
conceptual_physics,A,B,0
conceptual_physics,C,C,1
conceptual_physics,B,D,0
conceptual_physics,C,B,0
conceptual_physics,B,B,1
conceptual_physics,B,B,1
conceptual_physics,B,C,0
conceptual_physics,A,C,0
conceptual_physics,C,C,1
conceptual_physics,B,A,0
conceptual_physics,D,D,1
conceptual_physics,A,C,0
conceptual_physics,D,D,1
conceptual_physics,A,B,0
conceptual_physics,C,C,1
conceptual_physics,C,B,0
conceptual_physics,D,D,1
conceptual_physics,B,B,1
conceptual_physics,D,D,1
conceptual_physics,B,B,1
conceptual_physics,A,C,0
conceptual_physics,D,D,1
conceptual_physics,A,B,0
conceptual_physics,B,B,1
conceptual_physics,D,B,0
conceptual_physics,B,B,1
conceptual_physics,B,A,0
conceptual_physics,B,B,1
conceptual_physics,D,C,0
conceptual_physics,B,B,1
conceptual_physics,C,A,0
conceptual_physics,D,D,1
econometrics,A,A,1
econometrics,B,C,0
econometrics,A,A,1
econometrics,A,D,0
econometrics,D,C,0
econometrics,C,B,0
econometrics,B,A,0
econometrics,D,C,0
econometrics,D,B,0
econometrics,D,C,0
econometrics,B,B,1
econometrics,D,D,1
econometrics,D,D,1
econometrics,D,B,0
econometrics,A,B,0
econometrics,D,A,0
econometrics,D,C,0
econometrics,A,B,0
econometrics,A,D,0
econometrics,D,B,0
econometrics,B,B,1
econometrics,D,D,1
econometrics,D,A,0
econometrics,B,A,0
econometrics,A,D,0
econometrics,A,A,1
econometrics,B,B,1
econometrics,D,D,1
econometrics,D,D,1
econometrics,D,D,1
econometrics,B,B,1
econometrics,D,D,1
econometrics,B,A,0
econometrics,D,A,0
econometrics,D,A,0
econometrics,A,C,0
econometrics,D,B,0
econometrics,B,B,1
econometrics,D,C,0
econometrics,B,D,0
econometrics,D,C,0
econometrics,A,B,0
econometrics,C,C,1
econometrics,C,A,0
econometrics,D,A,0
econometrics,D,C,0
econometrics,A,A,1
econometrics,B,A,0
econometrics,D,B,0
econometrics,D,A,0
econometrics,A,A,1
econometrics,C,C,1
econometrics,D,A,0
econometrics,C,C,1
econometrics,D,C,0
econometrics,D,B,0
econometrics,D,D,1
econometrics,A,A,1
econometrics,D,C,0
econometrics,A,B,0
econometrics,C,C,1
econometrics,D,D,1
econometrics,D,C,0
econometrics,B,C,0
econometrics,B,A,0
econometrics,B,B,1
econometrics,C,C,1
econometrics,D,A,0
econometrics,D,B,0
econometrics,D,C,0
econometrics,A,A,1
econometrics,D,A,0
econometrics,D,D,1
econometrics,B,B,1
econometrics,B,B,1
econometrics,C,B,0
econometrics,D,A,0
econometrics,A,A,1
econometrics,C,B,0
econometrics,B,B,1
econometrics,D,D,1
econometrics,D,D,1
econometrics,A,C,0
econometrics,B,D,0
econometrics,A,B,0
econometrics,D,D,1
econometrics,C,C,1
econometrics,C,C,1
econometrics,B,D,0
econometrics,B,B,1
econometrics,B,D,0
econometrics,D,A,0
econometrics,D,C,0
econometrics,D,C,0
econometrics,C,C,1
econometrics,A,A,1
econometrics,B,A,0
econometrics,D,B,0
econometrics,B,D,0
econometrics,C,D,0
econometrics,B,B,1
econometrics,D,D,1
econometrics,A,D,0
econometrics,A,D,0
econometrics,A,D,0
econometrics,D,B,0
econometrics,C,C,1
econometrics,B,B,1
econometrics,D,D,1
econometrics,D,C,0
econometrics,B,B,1
econometrics,D,B,0
econometrics,B,B,1
econometrics,D,C,0
electrical_engineering,D,D,1
electrical_engineering,C,D,0
electrical_engineering,A,A,1
electrical_engineering,D,A,0
electrical_engineering,C,C,1
electrical_engineering,B,D,0
electrical_engineering,D,C,0
electrical_engineering,D,D,1
electrical_engineering,A,A,1
electrical_engineering,B,A,0
electrical_engineering,B,B,1
electrical_engineering,C,D,0
electrical_engineering,B,D,0
electrical_engineering,D,D,1
electrical_engineering,B,C,0
electrical_engineering,C,C,1
electrical_engineering,A,A,1
electrical_engineering,B,D,0
electrical_engineering,D,A,0
electrical_engineering,N/A,A,0
electrical_engineering,A,A,1
electrical_engineering,N/A,B,0
electrical_engineering,A,B,0
electrical_engineering,C,A,0
electrical_engineering,D,D,1
electrical_engineering,D,D,1
electrical_engineering,C,B,0
electrical_engineering,A,A,1
electrical_engineering,A,B,0
electrical_engineering,B,C,0
electrical_engineering,C,C,1
electrical_engineering,D,A,0
electrical_engineering,D,D,1
electrical_engineering,B,C,0
electrical_engineering,D,B,0
electrical_engineering,C,A,0
electrical_engineering,C,C,1
electrical_engineering,A,A,1
electrical_engineering,D,D,1
electrical_engineering,D,B,0
electrical_engineering,B,A,0
electrical_engineering,A,B,0
electrical_engineering,N/A,A,0
electrical_engineering,B,B,1
electrical_engineering,A,A,1
electrical_engineering,B,B,1
electrical_engineering,C,C,1
electrical_engineering,A,C,0
electrical_engineering,D,D,1
electrical_engineering,B,C,0
electrical_engineering,D,C,0
electrical_engineering,D,D,1
