Subject,pred,gold,Is_Correct,Model
clinical_knowledge,D,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,A,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,A,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,A,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,A,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,A,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,A,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,A,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,A,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,A,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,A,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,C,0,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,B,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,A,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
clinical_knowledge,B,B,1,Llama-3.1-8B-Instruct
clinical_knowledge,A,D,0,Llama-3.1-8B-Instruct
clinical_knowledge,D,D,1,Llama-3.1-8B-Instruct
clinical_knowledge,C,C,1,Llama-3.1-8B-Instruct
college_biology,D,C,0,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,D,A,0,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,A,B,0,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,C,A,0,Llama-3.1-8B-Instruct
college_biology,D,C,0,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,D,B,0,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,A,D,0,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,A,D,0,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,A,B,0,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,A,C,0,Llama-3.1-8B-Instruct
college_biology,D,A,0,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,A,B,0,Llama-3.1-8B-Instruct
college_biology,B,C,0,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,A,B,0,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,B,C,0,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,B,D,0,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,B,A,0,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,A,D,0,Llama-3.1-8B-Instruct
college_biology,C,D,0,Llama-3.1-8B-Instruct
college_biology,B,C,0,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,B,C,0,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,D,B,0,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,A,B,0,Llama-3.1-8B-Instruct
college_biology,C,A,0,Llama-3.1-8B-Instruct
college_biology,A,D,0,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,B,D,0,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,C,B,0,Llama-3.1-8B-Instruct
college_biology,D,C,0,Llama-3.1-8B-Instruct
college_biology,B,A,0,Llama-3.1-8B-Instruct
college_biology,A,C,0,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,A,C,0,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,A,D,0,Llama-3.1-8B-Instruct
college_biology,A,C,0,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,B,A,0,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,C,D,0,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,B,D,0,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,D,A,0,Llama-3.1-8B-Instruct
college_biology,C,A,0,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,A,A,1,Llama-3.1-8B-Instruct
college_biology,C,C,1,Llama-3.1-8B-Instruct
college_biology,B,B,1,Llama-3.1-8B-Instruct
college_biology,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,C,C,1,Llama-3.1-8B-Instruct
college_chemistry,B,D,0,Llama-3.1-8B-Instruct
college_chemistry,B,B,1,Llama-3.1-8B-Instruct
college_chemistry,B,B,1,Llama-3.1-8B-Instruct
college_chemistry,B,B,1,Llama-3.1-8B-Instruct
college_chemistry,A,A,1,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,D,C,0,Llama-3.1-8B-Instruct
college_chemistry,A,D,0,Llama-3.1-8B-Instruct
college_chemistry,C,D,0,Llama-3.1-8B-Instruct
college_chemistry,D,B,0,Llama-3.1-8B-Instruct
college_chemistry,C,A,0,Llama-3.1-8B-Instruct
college_chemistry,A,D,0,Llama-3.1-8B-Instruct
college_chemistry,C,D,0,Llama-3.1-8B-Instruct
college_chemistry,N/A,C,0,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,D,C,0,Llama-3.1-8B-Instruct
college_chemistry,D,B,0,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,A,D,0,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,C,B,0,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,D,A,0,Llama-3.1-8B-Instruct
college_chemistry,A,D,0,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,C,C,1,Llama-3.1-8B-Instruct
college_chemistry,B,B,1,Llama-3.1-8B-Instruct
college_chemistry,N/A,C,0,Llama-3.1-8B-Instruct
college_chemistry,A,B,0,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,D,A,0,Llama-3.1-8B-Instruct
college_chemistry,N/A,C,0,Llama-3.1-8B-Instruct
college_chemistry,C,C,1,Llama-3.1-8B-Instruct
college_chemistry,C,B,0,Llama-3.1-8B-Instruct
college_chemistry,N/A,A,0,Llama-3.1-8B-Instruct
college_chemistry,D,A,0,Llama-3.1-8B-Instruct
college_chemistry,A,B,0,Llama-3.1-8B-Instruct
college_chemistry,A,D,0,Llama-3.1-8B-Instruct
college_chemistry,B,B,1,Llama-3.1-8B-Instruct
college_chemistry,C,A,0,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,N/A,A,0,Llama-3.1-8B-Instruct
college_chemistry,C,A,0,Llama-3.1-8B-Instruct
college_chemistry,C,B,0,Llama-3.1-8B-Instruct
college_chemistry,A,A,1,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,A,C,0,Llama-3.1-8B-Instruct
college_chemistry,C,D,0,Llama-3.1-8B-Instruct
college_chemistry,A,B,0,Llama-3.1-8B-Instruct
college_chemistry,A,A,1,Llama-3.1-8B-Instruct
college_chemistry,A,C,0,Llama-3.1-8B-Instruct
college_chemistry,C,C,1,Llama-3.1-8B-Instruct
college_chemistry,C,C,1,Llama-3.1-8B-Instruct
college_chemistry,A,C,0,Llama-3.1-8B-Instruct
college_chemistry,N/A,A,0,Llama-3.1-8B-Instruct
college_chemistry,A,A,1,Llama-3.1-8B-Instruct
college_chemistry,A,B,0,Llama-3.1-8B-Instruct
college_chemistry,N/A,D,0,Llama-3.1-8B-Instruct
college_chemistry,A,B,0,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,C,C,1,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,C,C,1,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,A,D,0,Llama-3.1-8B-Instruct
college_chemistry,B,D,0,Llama-3.1-8B-Instruct
college_chemistry,D,D,1,Llama-3.1-8B-Instruct
college_chemistry,C,A,0,Llama-3.1-8B-Instruct
college_chemistry,A,A,1,Llama-3.1-8B-Instruct
college_chemistry,B,B,1,Llama-3.1-8B-Instruct
college_chemistry,D,C,0,Llama-3.1-8B-Instruct
college_chemistry,A,A,1,Llama-3.1-8B-Instruct
